Input sample #,Resulting output
8571,0.030446480345986543
8572,0.033793944674229054
8573,0.030974007320102023
8574,0.02756610501252562
8575,0.015669391836945105
8576,0.008921539988307092
8577,-0.004254121774710482
8578,-0.01907413598442033
8579,-0.0214781639700827
8580,-0.02540561854024298
8581,-0.02825683829302943
8582,-0.024149956596789843
8583,-0.02110969613260333
8584,-0.010452828987850663
8585,-0.003896663716009793
8586,0.0008208083910680921
8587,0.00759271043016599
8588,0.014364685826742043
8589,0.011900776397106773
8590,0.008207214606474746
8591,0.0010255280785466695
8592,-0.0053357817260969494
8593,-0.01252291062742362
8594,-0.016857147909986363
8595,-0.023661409325871283
8596,-0.02633962008328663
8597,-0.02636314501143593
8598,-0.021364058959823597
8599,-0.021145252867498382
8600,-0.018537062360462066
8601,-0.015054649714016861
8602,-0.009637561193455532
8603,-0.008688736996340943
8604,-0.00939040015673406
8605,-0.013595850688740991
8606,-0.012290685181612079
8607,-0.034639116710714735
8608,-0.02353938050163475
8609,-0.01238958997122999
8610,-0.02934497882760975
8611,-0.03534810171416676
8612,-0.021895484374991846
8613,-0.011831367799193068
8614,-0.017083853948116404
8615,-0.02034122768825605
8616,-0.01591436365191097
8617,-0.012226528928971574
8618,-0.013442422268810643
8619,-0.016944288517978853
8620,-0.020917467377805962
8621,-0.018600373125842593
8622,-0.011167784969247902
8623,-0.01814465932605505
8624,-0.022094104157574155
8625,-0.017698118523526398
8626,-0.007020404173558013
8627,-0.0072512923675181135
8628,-0.009617499377980147
8629,-0.006593023124042663
8630,0.002675068530545343
8631,0.010101034485830215
8632,0.005512364507026411
8633,0.006193860957726883
8634,0.008333326486625665
8635,0.014629779239628576
8636,0.011863393385831615
8637,0.013758843661373178
8638,0.01816296129960583
8639,0.017718559780321302
8640,0.02515010549257432
8641,0.035317851070999356
8642,0.03858363049281383
8643,0.04348039783827057
8644,0.04652562955688616
8645,0.05382065707861258
8646,0.044420873654519105
8647,0.024607950139144484
8648,0.026735930535864316
8649,0.014301932227271746
8650,-0.0027098704932603523
8651,-0.015897676400689488
8652,-0.023481159420122064
8653,-0.0264159970601201
8654,-0.029731703810524587
8655,-0.026475218263326408
8656,-0.026088531045650655
8657,-0.011731434728762242
8658,0.0037000626060958767
8659,0.01110030685225296
8660,0.015439182199359462
8661,0.026338977829675498
8662,0.028551748781422175
8663,0.026153206529484448
8664,0.01853647830315204
8665,0.014612468800443177
8666,0.008966430286457005
8667,-0.00400887094373268
8668,-0.009876207134998585
8669,-0.020351072857594
8670,-0.021252461221014308
8671,-0.02083343248855297
8672,-0.022350706695474436
8673,-0.015162332829141851
8674,-0.011462851172333085
8675,0.00042479493742395057
8676,0.004550055403871829
8677,0.008039418652376461
8678,0.011529702017880387
8679,0.010891572723811627
8680,0.010677816682812516
8681,0.00740417502910925
8682,0.00021434895221786126
8683,-0.0038384418633823966
8684,-0.010173765296298288
8685,-0.01346163703424014
8686,-0.02109059472030944
8687,-0.02194185573159866
8688,-0.024834216627672996
8689,-0.023014436441906424
8690,-0.020187124118758552
8691,-0.016953116101214482
8692,-0.01949651273812692
8693,-0.013338370050143284
8694,-0.015958400527208014
8695,-0.01620011915523353
8696,-0.015536875682355025
8697,-0.022518889297314104
8698,-0.02996464369614501
8699,-0.04765865078133045
8700,-0.05167048648753114
8701,-0.04403765739519376
8702,-0.05029580009181391
8703,-0.05915130172661983
8704,-0.053046591375288665
8705,-0.03936627054887672
8706,-0.03640410428547713
8707,-0.03510852991104463
8708,-0.032408272116496856
8709,-0.024654944800140133
8710,-0.02120223950076398
8711,-0.021473186403800405
8712,-0.019658303180022117
8713,-0.019948604518011337
8714,-0.013517037114832134
8715,-0.009539299204555268
8716,-0.007326773879790813
8717,0.004994965034727071
8718,0.02267532876544051
8719,0.03561325877805062
8720,0.050320890174340244
8721,0.07931531012414808
8722,0.10589681344843399
8723,0.1482482194784995
8724,0.19568885378224107
8725,0.23590352399610398
8726,0.1455603741772653
8727,-0.04125440447289169
8728,0.0773633421557174
8729,0.06739366271644504
8730,-0.08808857524541697
8731,-0.19959881502559906
8732,-0.13023837899498764
8733,-0.08683848508130088
8734,-0.13470870551708963
8735,-0.09899461099592206
8736,-0.07175813079630997
8737,0.009252568307859397
8738,0.08756089240272245
8739,0.10729924956949155
8740,0.08562270709139419
8741,0.0848410460917964
8742,0.15353713219459392
8743,0.09278229328274021
8744,0.003276036117341105
8745,-0.046566124442512284
8746,-0.039782584912444026
8747,-0.07358535583980015
8748,-0.13023817999742018
8749,-0.14809622697753244
8750,-0.12782776670807286
8751,-0.07640009685285873
8752,-0.047335321610598044
8753,-0.03691132099680653
8754,0.0007077417110603699
8755,0.058357721834552
8756,0.11204764884657761
8757,0.09669240891076605
8758,0.07297207550209209
8759,0.0695077382080857
8760,0.06953041840089685
8761,0.029341304912471614
8762,-0.03501901773617766
8763,-0.06780041397413702
8764,-0.07879783999665771
8765,-0.08166344708801539
8766,-0.09964499626608034
8767,-0.10322566044022288
8768,-0.07172390753827089
8769,-0.02864264307211871
8770,0.005508010147647152
8771,0.019474920505170117
8772,0.04099932176496027
8773,0.07452764664349015
8774,0.08784202635985523
8775,0.06985942137771936
8776,0.0394789991861458
8777,0.018616710612462995
8778,0.0005070612338086752
8779,-0.032735662393099746
8780,-0.06598812031248374
8781,-0.08252169859415799
8782,-0.08019903315465847
8783,-0.0692800715951265
8784,-0.06602889644526423
8785,-0.05067971833494542
8786,-0.026041679021348584
8787,0.0033143982008030353
8788,0.024015666591475707
8789,0.0347304696789326
8790,0.04108591763262993
8791,0.04834915178091802
8792,0.0455532545442512
8793,0.028349364134454044
8794,0.0029502365100803236
8795,-0.015342317138944041
8796,-0.029905563437390044
8797,-0.04819272215217708
8798,-0.06283505477478062
8799,-0.06679581763819013
8800,-0.05922107496109003
8801,-0.04996247742788336
8802,-0.036255120263126585
8803,-0.018600482757566004
8804,-0.004893006634133451
8805,0.010442949866431211
8806,0.024397919350760053
8807,0.02882892145854552
8808,0.025577663584225002
8809,0.02463838899007275
8810,0.01532328525806436
8811,-0.0037336735145245773
8812,-0.016994379411200036
8813,-0.02376120079905162
8814,-0.030321253779067713
8815,-0.03506642107738256
8816,-0.03766119226785164
8817,-0.030545352931316938
8818,-0.024036946680661524
8819,-0.015001406510240005
8820,-0.00453735184749139
8821,0.0008504446801643074
8822,0.003942065444538963
8823,0.011715475300709743
8824,0.011716513030760805
8825,0.011454769011648002
8826,-0.013619330131692154
8827,-0.030886243116804747
8828,-0.003026241238190803
8829,-0.024160108576194318
8830,-0.04239538845036637
8831,-0.04224674584757908
8832,-0.018189588512622708
8833,-0.022613256736810576
8834,-0.026501191840878548
8835,-0.008514089688212725
8836,-0.008713305818587948
8837,0.007464087930039193
8838,0.007468091184910456
8839,-0.007748499529090815
8840,-0.010853580162764637
8841,0.0002962581171287379
8842,-0.007943846586085076
8843,-0.03605338043497088
8844,-0.03257798884784353
8845,-0.021528277156675175
8846,-0.0256146499937275
8847,-0.03280318950793161
8848,-0.02665636872606266
8849,-0.016638638819030035
8850,-0.012171441444259728
8851,-0.0006892069413311705
8852,-0.008246372991324769
8853,-0.004124919382638115
8854,0.0082507054549965
8855,0.011742261800804506
8856,0.002352189623833257
8857,-0.005828885896331796
8858,-0.0027799919020185734
8859,0.001978124473672859
8860,-0.0062691625604892505
8861,-0.00913066624718701
8862,-0.0033946618453211744
8863,-0.004077595252866184
8864,0.0008388172639005043
8865,-0.007605900806363873
8866,-0.006007699200497572
8867,-0.0049643927037642185
8868,-0.00026340697265877025
8869,0.0007931928665268319
8870,0.004755932680538184
8871,0.005392859781217497
8872,0.009735590900013174
8873,0.009755228578566949
8874,0.005210129412392571
8875,0.0010788901596701216
8876,0.001636030580238893
8877,0.0005567661340154222
8878,-0.00478267596178587
8879,0.0001227866172264641
8880,0.003610978820039988
8881,0.01166818337016945
8882,0.015157263122841828
8883,0.018861540024236734
8884,0.02833283130072361
8885,0.03195360441466832
8886,0.03609291768737427
8887,0.035675773750146265
8888,0.03506077882823092
8889,0.03283269251838355
8890,0.03201586480930587
8891,0.02793327224322841
8892,0.013207969233839762
8893,-0.004998801729248908
8894,-0.00870369087417592
8895,-0.008935857618695087
8896,-0.016380247324920532
8897,-0.023179853404468726
8898,-0.02155304227554715
8899,-0.011897144117405993
8900,-0.005128613022003639
8901,-0.003673641206173783
8902,-0.0049214074180350615
8903,0.004525590577541769
8904,0.012334549348460375
8905,0.01130118018647796
8906,0.0060022728645451155
8907,0.0014730179239859868
8908,0.0006316773381055798
8909,-0.0036530989434992722
8910,-0.018282270300011998
8911,-0.02156253985323143
8912,-0.021352381772404793
8913,-0.02177743086904542
8914,-0.01779890729145964
8915,-0.017386626803359916
8916,-0.0132844336919787
8917,-0.003650348204062348
8918,-0.0030571601366981976
8919,-0.0034748949330846695
8920,-0.00389085201757137
8921,-0.004511452715907998
8922,-0.008618385799161105
8923,-0.018878081765445566
8924,-0.019084280387502227
8925,-0.01867397030379325
8926,-0.024630372209559555
8927,-0.028946404965315385
8928,-0.02814866829599906
8929,-0.02916097161542184
8930,-0.03218860295577512
8931,-0.02501761846118139
8932,-0.030499564313881195
8933,-0.02584825085782726
8934,-0.019088943070637063
8935,-0.01623858407113235
8936,-0.015211909074191869
8937,-0.019175773373438305
8938,-0.01325451381480152
8939,-0.017202767923061052
8940,-0.016273990937943957
8941,-0.012249716888866287
8942,-0.019459246040161866
8943,-0.018115986630710335
8944,-0.014403153465527663
8945,-0.018346032533296846
8946,-0.019064967524727257
8947,-0.019032668289191278
8948,-0.01417795613012324
8949,-0.010690826781504813
8950,-0.007663908438592264
8951,0.005328609939718572
8952,0.007896745685477581
8953,0.015103218171747848
8954,0.022312884405457662
8955,0.01882704591439428
8956,0.031614100635240144
8957,0.03649460928662065
8958,0.04323886583026045
8959,0.05140159805838534
8960,0.06727518712041523
8961,0.08441949614207228
8962,0.09834811210675291
8963,0.13054861349316607
8964,0.1439350319379431
8965,0.09668853295751188
8966,0.015265056639027424
8967,0.04313674510528118
8968,0.017965311107150363
8969,-0.053043387008050044
8970,-0.09512171089402024
8971,-0.09075216863797178
8972,-0.0817436593290363
8973,-0.0820771193067524
8974,-0.057360272244372824
8975,-0.04698971248789001
8976,-0.00778799569633996
8977,0.03939354972839506
8978,0.057871294750796755
8979,0.05851304100585985
8980,0.06511722856634955
8981,0.08571280383288579
8982,0.05752551424720179
8983,0.02104559044879652
8984,-0.008683470330802832
8985,-0.02248458162891835
8986,-0.04606784228195079
8987,-0.06920030927706325
8988,-0.07951425499101084
8989,-0.07916565849756424
8990,-0.059164035751516186
8991,-0.04011132266528388
8992,-0.026189464655175822
8993,-0.005279649214319226
8994,0.02098203264876033
8995,0.04581926518034232
8996,0.04991861296887485
8997,0.04605856647735798
8998,0.03947547135900674
8999,0.032503217890074106
9000,0.014143057226256008
9001,-0.014869661523558623
9002,-0.03177402391083427
9003,-0.04573434738875545
9004,-0.049587408772745284
9005,-0.05752424205411026
9006,-0.05778031148323071
9007,-0.04554771887460475
9008,-0.028470354043654236
9009,-0.011824653273561827
9010,-0.005157957338356821
9011,0.005157977521723554
9012,0.017612262489347517
9013,0.02475192876006315
9014,0.021577105416371766
9015,0.011108006104958306
9016,0.0014335159914911598
9017,-0.006574813980059966
9018,-0.02102817466846419
9019,-0.028929961511483516
9020,-0.04162072036565453
9021,-0.0427188402794484
9022,-0.04260494659986759
9023,-0.04009030564041708
9024,-0.04371641826362644
9025,-0.029480307576594516
9026,-0.021620989352447748
9027,-0.02122178560310309
9028,-0.017866137349674367
9029,-0.014784222161598316
9030,-0.011024323457478306
9031,-0.014655868705895669
9032,-0.018428825758478734
9033,-0.025142599801220317
9034,-0.02514941771970006
9035,-0.025443299960755443
9036,-0.028657110266355187
9037,-0.031863334463022704
9038,-0.03230973055833213
9039,-0.028530325283216494
9040,-0.024892509877447837
9041,-0.022010815491426892
9042,-0.018224816854456097
9043,-0.011247638831768672
9044,-0.008070840040521745
9045,-0.00458446199163917
9046,0.00041463061540441756
9047,0.004218912854615673
9048,0.007868400783069421
9049,0.005003233763083005
9050,0.011095688767691349
9051,0.011097708925801301
9052,0.01490389591084713
9053,0.0188752392041638
9054,0.021903595930387383
9055,0.03587567834155316
9056,0.046853321527606295
9057,0.054692744858272434
9058,0.061508209744199585
9059,0.0758145915636185
9060,0.08690605761974168
9061,0.106197735146687
9062,0.1005689671190842
9063,0.0826278931129534
9064,0.06204472073905898
9065,0.04421127424372016
9066,0.01488900094097177
9067,-0.02221429801346576
9068,-0.03542903509883663
9069,-0.05822065240857837
9070,-0.0593219880673274
9071,-0.058771557685369236
9072,-0.047203316266521814
9073,-0.03600849769286178
9074,-0.015255152096758054
9075,0.008455881124534418
9076,0.01838867049626124
9077,0.03164270427353308
9078,0.04231775082480005
9079,0.04550181191903089
9080,0.03558021284861918
9081,0.022447451241532933
9082,0.004672114397504161
9083,-0.010794411566706968
9084,-0.024758037911669552
9085,-0.04286046128543932
9086,-0.04636603724916514
9087,-0.04953810015215884
9088,-0.046223999879133344
9089,-0.03610650049462408
9090,-0.025656459725543587
9091,-0.011886155007362302
9092,0.003008888213350467
9093,0.017150739343211964
9094,0.020845033342650136
9095,0.024537487599342298
9096,0.025414935121380367
9097,0.022603936265225767
9098,0.014800955560174535
9099,-0.003970646410306037
9100,-0.014275743173839844
9101,-0.021438335348809068
9102,-0.028269097800702237
9103,-0.035278908843305284
9104,-0.03912081768151059
9105,-0.035498737505121385
9106,-0.0255045581256893
9107,-0.021870851534516064
9108,-0.01430601771266052
9109,-0.011268829476481324
9110,-0.004146815564276691
9111,0.004651591471513844
9112,-0.011856414370909561
9113,-0.01549409094245844
9114,-0.011713609481807045
9115,-0.018986995274766324
9116,-0.03558328133581315
9117,-0.03868088145611743
9118,-0.039007031259599645
9119,-0.04227553619390637
9120,-0.04296482038278843
9121,-0.043592666945337935
9122,-0.04215291002841534
9123,-0.0360266356545805
9124,-0.025582315625857735
9125,-0.025218422720076513
9126,-0.02199990155607691
9127,-0.01436663604792257
9128,-0.010876008003068573
9129,-0.014904185549965157
9130,-0.018134498314157876
9131,-0.014783869630679018
9132,-0.018144661737374383
9133,-0.01759692671903298
9134,-0.021089022587057332
9135,-0.0191353319483346
9136,-0.018150717899288814
9137,-0.01186910269692432
9138,-0.010914746732435043
9139,-0.004532749097555307
9140,0.007880951523073897
9141,0.022022216544831823
9142,0.03521774602129371
9143,0.04305052405386992
9144,0.055742459300596056
9145,0.0754035179818558
9146,0.09312891111385851
9147,0.11227875835805581
9148,0.14022231566565105
9149,0.17682253939856327
9150,0.20853772818677163
9151,0.2454430249790023
9152,-0.010977574638342154
9153,-0.01016436095852866
9154,0.1133251860134532
9155,-0.011430335527421656
9156,-0.16560941900934728
9157,-0.17761836116153942
9158,-0.06198695471776776
9159,-0.12024897764843089
9160,-0.08575277287957206
9161,-0.0730542899815759
9162,-0.03472331684039926
9163,0.04705496217617198
9164,0.10999674909091146
9165,0.0912066323554954
9166,0.04653420688734733
9167,0.11934930926113005
9168,0.12346949707333843
9169,0.055517259023397554
9170,-0.01197071128584063
9171,-0.021107381302574516
9172,-0.02576883339919653
9173,-0.07196639625246726
9174,-0.1000547705198833
9175,-0.11934352579429405
9176,-0.08610632067695638
9177,-0.043538740851761244
9178,-0.03255174597126253
9179,-0.028384821618073073
9180,0.007821334676426522
9181,0.06133337665571759
9182,0.07926005847192012
9183,0.05840933409071919
9184,0.042237773787097616
9185,0.0539335786785568
9186,0.04911984728078192
9187,0.011672799419865154
9188,-0.03136192254319007
9189,-0.04309738944753788
9190,-0.04608378923489963
9191,-0.058149423210752
9192,-0.0756237792869953
9193,-0.07526902098863383
9194,-0.050701288692125014
9195,-0.02456914696438109
9196,-0.015159757833185676
9197,-0.011671365340228668
9198,0.014700885598177884
9199,0.03627507920070358
9200,0.03219588222103115
9201,0.021861052890160257
9202,0.011002912640882254
9203,0.004775156698860666
9204,-0.01074005253939988
9205,-0.031824343542448674
9206,-0.05029874446410873
9207,-0.05831150226122016
9208,-0.05786327114198256
9209,-0.0625743126695134
9210,-0.05943535755545017
9211,-0.054539977818116446
9212,-0.04274987384027426
9213,-0.029217193636620283
9214,-0.022316461518856096
9215,-0.01897127134599294
9216,-0.008492708251774178
9217,0.00020619952840202852
9218,-0.010550228331943419
9219,-0.01219407888044036
9220,-0.014250417486528442
9221,-0.021379635241348637
9222,-0.029661776476643607
9223,-0.02959118690384103
9224,-0.03273526333338923
9225,-0.03261917012992937
9226,-0.029282738005774182
9227,-0.026112345859739552
9228,-0.02500782171873941
9229,-0.014870379175819341
9230,-0.010160729428647694
9231,-0.0032991818767549863
9232,0.012576843721308548
9233,0.023388099941665647
9234,0.03609529644795622
9235,0.039861951848628216
9236,0.050525485871172435
9237,0.06606558549627914
9238,0.08361779527623864
9239,0.09417340003005505
9240,0.11673583378969715
9241,0.14844808965798667
9242,0.18522523881971564
9243,0.19920153007690072
9244,0.15743005072891497
9245,0.09645360469374506
9246,0.014368624771582034
9247,0.049219115576817705
9248,-0.008492380215449239
9249,-0.11008783588918385
9250,-0.14158779433096672
9251,-0.11341684507606015
9252,-0.08719815259608998
9253,-0.12014389740658044
9254,-0.06950927777763627
9255,-0.04698762408874665
9256,0.021148550037094815
9257,0.0542185040398478
9258,0.07335679908490852
9259,0.07867855813265648
9260,0.09429309499907308
9261,0.11538054347200898
9262,0.07172488363983034
9263,0.03318018234565807
9264,0.003641559744982474
9265,-0.01054210349638264
9266,-0.04369189992610024
9267,-0.08021684380173393
9268,-0.09429305274018861
9269,-0.09064744163302903
9270,-0.06977400148441391
9271,-0.06286468472441745
9272,-0.04717820285712897
9273,-0.024437972201424258
9274,0.019249823028987957
9275,0.04201879658321108
9276,0.049220173157747404
9277,0.052924435377220774
9278,0.06175194401416845
9279,0.06689153897050248
9280,0.04061916068812558
9281,0.012445957776090344
9282,-0.013474271472578143
9283,-0.02372176914331436
9284,-0.037798446953880294
9285,-0.06549120207816561
9286,-0.07456263310974708
9287,-0.06794980160548683
9288,-0.04882677722602119
9289,-0.04723004343210683
9290,-0.04732875146435266
9291,-0.01936783405224887
9292,0.0068177295471648375
9293,0.010459231925396557
9294,0.005348127250862462
9295,0.012242361123856349
9296,0.00877200286454017
9297,-0.00012117257518421722
9298,-0.012556939899764915
9299,-0.0335519400870711
9300,-0.04760296997551654
9301,-0.051161556833678026
9302,-0.05968464470592248
9303,-0.06998665814039427
9304,-0.06665267136695396
9305,-0.05424241375551891
9306,-0.0475999650908058
9307,-0.040830098048751685
9308,-0.033894163412352706
9309,-0.02010679723378632
9310,-0.009291015681635277
9311,-0.000525770764316761
9312,-0.005728846835250403
9313,-0.005580557974325699
9314,-0.006112829527030416
9315,-0.009463167631734033
9316,-0.016304907399443423
9317,-0.023144337551335353
9318,-0.027464118666015124
9319,-0.027082434560561343
9320,-0.02333046495821578
9321,-0.024679945243434365
9322,-0.018157267018410094
9323,-0.006262221690138722
9324,0.00942176434103242
9325,0.02310615437043726
9326,0.04052433931902148
9327,0.06011444005072712
9328,0.07617602592792455
9329,0.10107316276841743
9330,0.11740372667606983
9331,0.13108475613548282
9332,0.15942068438158027
9333,0.1682419480846177
9334,0.17082204540080553
9335,0.1458082977081402
9336,0.14879650259414728
9337,0.05999935250169194
9338,-0.01279390533734549
9339,0.03125005240006991
9340,-0.04023655717385942
9341,-0.09457383094296835
9342,-0.13925783515929088
9343,-0.07084224165603592
9344,-0.1095380150485406
9345,-0.08959858275042898
9346,-0.05626944915704924
9347,-0.04957027267436947
9348,-0.0013344278769530614
9349,0.036806336689801995
9350,0.07073149848434278
9351,0.037293276373877915
9352,0.08471589384434541
9353,0.09192549947846987
9354,0.0704056259400271
9355,0.04068793905956736
9356,0.022681943812250287
9357,0.01204819260830657
9358,-0.02486212918393952
9359,-0.03226406724675092
9360,-0.06497940944896259
9361,-0.07224146488983599
9362,-0.06386039081047835
9363,-0.05602259542881558
9364,-0.05580415285253552
9365,-0.04338259610670348
9366,-0.016165205860659258
9367,0.006394788690351247
9368,0.024048954326045348
9369,0.02690797485262747
9370,0.04150777898824435
9371,0.0484991304796642
9372,0.05333087855536821
9373,0.03621049656582216
9374,0.02163382791826913
9375,0.01563543777182144
9376,-0.002050241942711608
9377,-0.019722464780735974
9378,-0.03272420748087403
9379,-0.04439107002411396
9380,-0.05091482307529269
9381,-0.04609669577404695
9382,-0.05033629085543454
9383,-0.04626844152045799
9384,-0.03527633453543753
9385,-0.0298008589652049
9386,-0.02594618217159191
9387,-0.016285719292599348
9388,-0.010275755656460609
9389,-0.006786706285024487
9390,-0.0064816021130203755
9391,-0.00997437532983211
9392,-0.013854792493475177
9393,-0.021040115369444484
9394,-0.023565384260099884
9395,-0.027456667601385744
9396,-0.037132995892685566
9397,-0.03713460037141516
9398,-0.03384935472776908
9399,-0.03365048700626193
9400,-0.03159195220366492
9401,-0.024644929516871465
9402,-0.018113513084507836
9403,-0.011590227160230088
9404,-0.0015013418008791198
9405,-0.0021460324543069766
9406,0.001983936921092465
9407,0.0059025109535391545
9408,0.008963775934303829
9409,0.0024203528719162985
9410,-0.0014937713845861872
9411,-0.0006405770483345957
9412,-0.00042708899835472783
9413,-0.0032745119390306587
9414,-0.004841012542446021
9415,-0.0015718557434824289
9416,-0.0015734252506093907
9417,0.011165952714281772
9418,0.017087988638060207
9419,0.01993777591450732
9420,0.024293848770571207
9421,0.03411734972660766
9422,0.044365600999293736
9423,0.04940655864974082
9424,0.04484063714272041
9425,0.051596243721806045
9426,0.06136551188910598
9427,0.06046044993216551
9428,0.04862899952416423
9429,0.04937945906334063
9430,0.03821793458318979
9431,0.01110480279345659
9432,0.0068722321671336566
9433,0.009854261188046103
9434,-0.01267142644053537
9435,-0.03399684757861012
9436,-0.0337464405058665
9437,-0.037998293070536815
9438,-0.0489777277005953
9439,-0.03750574855443748
9440,-0.037770752810993506
9441,-0.04099754271837157
9442,-0.031873241474707874
9443,-0.010992325878137274
9444,-0.011539871662768778
9445,-0.018271774891851035
9446,-0.0021956162556897654
9447,-0.0019226734504308712
9448,0.0029341937617546605
9449,-0.0021099817113627755
9450,0.001879194172319223
9451,-0.006692994038431275
9452,-0.006186669064437026
9453,-0.002473169914048846
9454,-0.007563541218022848
9455,-0.00784604378334668
9456,-0.0070240171689608735
9457,0.0
9458,-0.005918507303650266
9459,-0.002928760634882334
9460,0.002435312068578069
9461,0.002651220462909465
9462,-0.0029289690907458896
9463,0.002435065408684628
9464,0.006196132625894179
9465,0.00354624482687251
9466,0.004381432437828335
9467,0.0038294395862998685
9468,-0.001532390884425321
9469,-0.0009761436458141665
9470,-0.002091047656178087
9471,-0.005296816814667515
9472,-0.006411083965357035
9473,-0.005855867718197955
9474,-0.009895723261836974
9475,-0.008787303553717409
9476,-0.01033852547132827
9477,-0.008252090647454403
9478,-0.007671849148792282
9479,-0.006636100618142071
9480,-0.007737846269828649
9481,-0.007478943899363436
9482,-0.009105632606493662
9483,-0.009377559375823666
9484,-0.00911311565751246
9485,-0.012866011240059568
9486,-0.013404408819032706
9487,-0.015294411365934592
9488,-0.014502360081535002
9489,-0.015061532563196069
9490,-0.012146197512198524
9491,-0.01023081128264339
9492,-0.011066631772226793
9493,-0.010518912565266634
9494,-0.006687600989364542
9495,-0.006481371559122571
9496,-0.005923905402356472
9497,-0.006204141864489218
9498,-0.00676492837206778
9499,-0.00873111876700981
9500,-0.008747347297370166
9501,-0.00876360351051627
9502,-0.007569954053225525
9503,-0.010853644940447504
9504,-0.008526124698864258
9505,-0.008251645563237408
9506,-0.0060970498251429455
9507,-0.007681662140694909
9508,-0.0063851614824974486
9509,-0.005805974957904447
9510,-0.002614116745989008
9511,-9.331255108060987e-06
9512,-0.0005887259340180903
9513,0.005357066501114786
9514,0.007980020471780678
9515,0.010015822771613853
9516,0.013208899635152854
9517,0.012334343502915276
9518,0.020175329949913598
9519,0.02395270006838387
9520,0.03209680430305645
9521,0.04056975751591783
9522,0.054197255939002625
9523,0.0543820855833624
9524,0.050435822810489896
9525,0.054717012156831536
9526,0.05266782767872355
9527,0.033904747852660996
9528,0.02174220119195324
9529,0.026411696247970955
9530,0.0057399289299197515
9531,-0.011811187480656515
9532,-0.023821949126041526
9533,-0.02989578133717371
9534,-0.04363918398866696
9535,-0.04572427797147998
9536,-0.04137370140456586
9537,-0.05268669327676044
9538,-0.04121681619334708
9539,-0.027106580107126257
9540,-0.01828927642736931
9541,-0.019009613786548654
9542,-0.003205387309710263
9543,0.004859652516027338
9544,0.009781678631844135
9545,0.012791966837091011
9546,0.012273205673198062
9547,0.015993319889817607
9548,0.008000519703563413
9549,0.010789150539345323
9550,0.006425284894797739
9551,-0.008500164547400364
9552,-0.009906622811730935
9553,-0.009213851904431948
9554,-0.015816880047360028
9555,-0.020513856032885275
9556,-0.017913900074688172
9557,-0.017571686381098094
9558,-0.012344864259789095
9559,-0.014100406137112793
9560,-0.009374548273757555
9561,-0.008868094186834407
9562,-0.00242196710094719
9563,0.004726664421709433
9564,0.003322644600810846
9565,0.0003974259047874497
9566,-0.0030781613370923916
9567,-0.006561295163955845
9568,-0.009344850138112766
9569,-0.017718031204718935
9570,-0.021910438807554153
9571,-0.025748964540809688
9572,-0.028553089017010428
9573,-0.032739159418725405
9574,-0.0314088645143044
9575,-0.029787825994587687
9576,-0.03118957863812384
9577,-0.02740528663739987
9578,-0.02403752045893101
9579,-0.024106983153311376
9580,-0.02010539109728763
9581,-0.018162818861491452
9582,-0.01620499862553015
9583,-0.016508713813874913
9584,-0.020008105421975717
9585,-0.018845605073278558
9586,-0.016301456226576173
9587,-0.018132413857451485
9588,-0.019262476051823112
9589,-0.022768644738386
9590,-0.023164207598841812
9591,-0.020551946194647758
9592,-0.025701562785071484
9593,-0.022778983153647875
9594,-0.017600930705619744
9595,-0.01744622091673334
9596,-0.012667306685409597
9597,-0.014952509394178817
9598,-0.0078060542958667475
9599,-0.000805801537760692
9600,0.0020110364348385895
9601,0.0068143716624272255
9602,0.015753216739327065
9603,0.030985784507326627
9604,0.03419657636603953
9605,0.045294635837260025
9606,0.056984628746965145
9607,0.07537967514788534
9608,0.07887950885111222
9609,0.09179253510095593
9610,0.11314843055217937
9611,0.130607177525654
9612,0.11952423828906639
9613,0.1245184077152741
9614,0.06559479340253536
9615,0.013127025701446105
9616,0.06484576407233719
9617,-0.005376018910362155
9618,-0.06365289478849724
9619,-0.10259883600107085
9620,-0.04430354265669541
9621,-0.09745834697129038
9622,-0.11352276336657936
9623,-0.09227755254088373
9624,-0.0852400561648872
9625,-0.05574900304392772
9626,-0.04020557965300117
9627,-0.006698666604728574
9628,-0.01905553179836148
9629,0.04823257529011553
9630,0.06618227331498308
9631,0.05796241879228361
9632,0.056385991045191056
9633,0.06812980994956355
9634,0.07203641399408232
9635,0.03324533469413833
9636,0.022857904867513507
9637,-0.000661362190325491
9638,-0.009491442337997799
9639,-0.031523770007495615
9640,-0.04921161597146643
9641,-0.06529177650320817
9642,-0.06140921749448337
9643,-0.0456429175792047
9644,-0.05116570848472458
9645,-0.03461298991017131
9646,-0.015811195258152187
9647,0.002361122975142135
9648,0.01605844649706384
9649,0.027641438646692596
9650,0.037853044437987565
9651,0.0402143625191932
9652,0.04807007946498748
9653,0.03372867954436128
9654,0.02748854320062363
9655,0.016056440863483033
9656,-0.0022569822269645403
9657,-0.019934378179571395
9658,-0.033486654763741706
9659,-0.04434092513605508
9660,-0.05643509716775826
9661,-0.055980992120311455
9662,-0.058801782121508404
9663,-0.054578155056322936
9664,-0.04589066041163544
9665,-0.035345336741509414
9666,-0.031013554348031172
9667,-0.022869446143333222
9668,-0.012226836006427724
9669,-0.009010524065790101
9670,-0.0022708751256500237
9671,-0.0017737383469556972
9672,-0.006788986860036035
9673,-0.008184988959712765
